Failures are the stairs we climb to reach success.,Roy T. Bennett,The Light in the Heart,"{'inspirational-quotes', 'inspiration', 'life', 'life-quotes', 'success', 'inspiring', 'life-lessons', 'inspirational', 'motivation', 'positive-thinking', 'motivational'}"
"Without music, life would be a blank to me.",Jane Austen,Emma,{'life'}
My life is a reading list.,John Irving,A Prayer for Owen Meany,{'life'}
Going back to something is harder than you think.,Mitch Albom,For One More Day,{'life'}
Life is a long lesson in humility.,J.M. Barrie,The Little Minister,{'life'}
"Beauty is a whore, I like money better.",Michael Cunningham,The Hours,"{'money', 'life'}"
"Forget injuries, never forget kindnesses.",Confucius,,{'life'}
Nobody wants to be here and nobody wants to leave.,Cormac McCarthy,The Road,{'life'}
Pain or love or danger makes you real again....,Jack Kerouac,The Dharma Bums,{'life'}
"At 50, everyone has the face he deserves.",George Orwell,,{'life'}
"L'éternité, c'est long ... surtout vers la fin.",Franz Kafka,,"{'time', 'life'}"
Dreams are necessary to life.,Anaïs Nin,,{'life'}
"Live or die, but don't poison everything.",Anne Sexton,,"{'life', 'death'}"
Fate loves the fearless.,James Russell Lowell,,{'life'}
Rise to the occassion which is life!,Virginia Euwer Wolff,,"{'life', 'inspirational'}"
Be so good they can't ignore you.,Steve Martin,,{'life'}
all of us have a place in history. mine is clouds.,Richard Brautigan,,"{'purpose', 'life'}"
To live is to war with trolls.,Henrik Ibsen,,{'life'}
"Never forget:we walk on hell,gazing at flowers.",Kobayashi Issa,,{'life'}
"No matter how hard life is, don't lose hope",Zayn Malik,,"{'life', 'inspirational'}"
Sometimes life happens.,Katie McGarry,Pushing the Limits,{'life'}
Don't Worry Be Happy,Meher Baba,,"{'poetry', 'life'}"
The end is in the beginning and yet you go on.,Samuel Beckett,Endgame,"{'life', 'death'}"
I do not love men: I love what devours them.,André Gide,Prometheus Illbound,{'life'}
There's more to life than love.,Ramon Bautista,Bakit Hindi Ka Crush ng Crush Mo?,"{'inspiration', 'life'}"
Rise and rise again until lambs become lions,Robin Hood,,"{'motivation', 'life'}"
Live free or die.,Lauren Oliver,Requiem,"{'life', 'death'}"
I will be stronger than my sadness.,Jasmine Warga,My Heart and Other Black Holes,{'life'}
I can't. You can't rewrite the past.,Jay Asher,Thirteen Reasons Why,{'life'}
"While there's life, there's hope.",Marcus Tullius Cicero,,"{'hope', 'life'}"
"Anything can happen in life, especially nothing.",Michel Houellebecq,Platform,{'life'}
"When all else fails, there's always delusion.",Conan O'Brien,,{'life'}
CALVIN:As usual goodness hardly puts up a fight.,Bill Watterson,,{'life'}
A stumble may prevent a fall.,Thomas Fuller,,{'life'}
I've been embarrassing myself since about birth.,Phil Lester,,"{'humor', 'life'}"
Life is a winking light in the darkness.,Hayao Miyazaki,,{'life'}
But what is life if you don't live it?,James Patterson,Suzanne's Diary for Nicholas,"{'life', 'inspirational'}"
"Life did not stop, and one had to live.",Leo Tolstoy,War and Peace,"{'life', 'inspirational'}"
"Life is such a glorious trauma, is it not?",J.R. Ward,Lover Avenged,{'life'}
Dancers are the athletes of God.,Albert Einstein,,{'life'}
Like madness is the glory of this life.,William Shakespeare,Timon of Athens,"{'writing', 'inspiration', 'life'}"
Bring something incomprehensible into the world!,Gilles Deleuze,A Thousand Plateaus: Capitalism and Schizophrenia,"{'life', 'inspirational'}"
Keep your friends close but your enemies closer.,Mario Puzo,,{'life'}
"Spend the afternoon, you can't take it with you.",Annie Dillard,,"{'life', 'inspirational'}"
"Or, rather, let us be more simple and less vain.",Jean-Jacques Rousseau,,{'life'}
Life is the farce we are all forced to endure.,Arthur Rimbaud,Une saison en enfer; Illuminations; et autres textes,{'life'}
Everybody's damaged by something.,Emma Donoghue,Room,{'life'}
"If one has no sense of humor, one is in trouble.",Betty White,If You Ask Me,"{'humor', 'life'}"
Imitation is suicide.,Ralph Waldo Emerson,,{'life'}
A wind that blows aimlessly is no good to anyone.,Rick Riordan,The Blood of Olympus,"{'wisdom', 'purpose', 'life'}"
A quitter never wins-and-a winner never quits.,Napoleon Hill,Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century,"{'life', 'success', 'inspirational'}"
Progress just means bad things happen faster.,Terry Pratchett,Witches Abroad,"{'education', 'humor', 'truth', 'life'}"
"Life is ours to be spent, not tobe saved.",D.H. Lawrence,,"{'life', 'inspirational'}"
I tried to contain myself... but I escaped!,Gary Paulsen,,"{'humor', 'life'}"
The past can not be cured.,Elizabeth I,,{'life'}
"Life sucks, then you die. Then it sucks again. ",Tonya Hurley,Ghostgirl,"{'humor', 'life'}"
You are always a little bit wrong,Hank Green,,{'life'}
"Anymore, no one's mind is their own.",Chuck Palahniuk,Lullaby,{'life'}
it always sound scarier when a hollerer talk soft.,Kathryn Stockett,The Help,"{'life', 'fear'}"
The only certainty life contains is death.,Patricia Briggs,When Demons Walk,"{'life', 'death'}"
You can't regret the life you didn't lead.,Junot Díaz,The Brief Wondrous Life of Oscar Wao,{'life'}
"Be in love with your life, every detail of it.",Jack Kerouac,,{'life'}
You have every right to a beautiful life.,Selena Gómez,,"{'life', 'inspirational'}"
Life is life. You choose to live it or you do not.,Carrie Ryan,The Dead-Tossed Waves,{'life'}
This is the strangest life I have ever known.,Jim Morrison,,{'life'}
"In life, there are no mistakes, only lessons.",Vic Johnson,Day by Day with James Allen,{'life'}
Potential has a shelf life.,Margaret Atwood,CAT'S EYE.,{'life'}
There is nothing perfect...only life.,Sue Monk Kidd,The Secret Life of Bees,{'life'}
"Some say life is the thing, but I prefer reading.",Ruth Rendell,A Judgement in Stone,{'life'}
"When nothing is sure, everything is possible.",Margaret Drabble,,{'life'}
Life is not fair get used to used to it,Bill Gates,,{'life'}
We just had a near-life experience!,Chuck Palahniuk,,{'life'}
Paper is more patient than man.,Anne Frank,The Diary of a Young Girl,"{'humanity', 'writing', 'life'}"
"Slowly, with many lost days, I come back to life.",Suzanne Collins,Mockingjay,{'life'}
He who robs us of our dreams robs us of our life.,Virginia Woolf,Orlando,"{'life', 'inspirational'}"
I am my own experiment. I am my own work of art.,Madonna,,"{'inspiration', 'life'}"
Our life is made by the death of others.,Leonardo da Vinci,,"{'life', 'death'}"
HOBBES:Virtue needs some cheaper thrills.,Bill Watterson,,{'life'}
Poetry is a way of taking life by the throat.,Robert Frost,,"{'poetry', 'life'}"
"Be a true Heart, not a follower.",Ed Sheeran,,"{'life', 'truth', 'inspirational'}"
Life is a perpetual yesterday for us.,Alice Sebold,The Lovely Bones,{'life'}
Knowing it and seeing it are two different things.,Suzanne Collins,Mockingjay,"{'truth', 'life'}"
"You live it forward, but understand it backward.",Abraham Verghese,Cutting for Stone,{'life'}
Lottery: A tax on people who are bad at math.,Ambrose Bierce,,"{'money', 'life'}"
I liked being a person. I wanted to keep at it.,John Green,The Fault in Our Stars,{'life'}
In heaven an angel is no one in particular.,George Bernard Shaw,,{'life'}
May all that have life be delivered from suffering,Gautama Buddha,,{'life'}
The greatest wealth is health,Virgil,,{'life'}
"Oh sorry, I was taking life seriously.",Bill Hicks,,{'life'}
"Kindness, I’ve discovered, is everything in life.",Isaac Bashevis Singer,,{'life'}
Our sweetest songs are those of saddest thought.,Percy Bysshe Shelley,The Complete Poems,{'life'}
"Men's lives have meaning, not their deaths.",George R.R. Martin,A Dance with Dragons,"{'life', 'death'}"
Life is but a dream for the dead.,Gerard Way,,{'life'}
Silence is argument carried out by other means.,Ernesto Che Guevara,,"{'life', 'inspirational'}"
Skinny guys fight till they're burger.,Chuck Palahniuk,Fight Club,{'life'}
Tomorrow belongs to those who can hear it coming,David Bowie,,"{'life', 'inspirational'}"
I have stitched life into me like a rare organ,Sylvia Plath,,"{'life', 'death'}"
Those who don't jump will never fly.,Leena Ahmad Almashat,Harmony Letters,"{'success', 'life'}"
What am I dying for?,Stephenie Meyer,The Host,"{'life', 'death'}"
In a well-ordered universe...,Morgan Matson,Since You've Been Gone,{'life'}
If you own this story you get to write the ending.,Brené Brown,,{'life'}
"I want to Live! Not Die, Not Hide, LIVE!",Margaret Peterson Haddix,Among the Hidden,"{'life', 'inspirational'}"
"When mice run, cats give chase.",Rachel Vincent,Stray,{'life'}
We are star stuff harvesting sunlight.,Carl Sagan,,{'life'}
Learning the truth has become my life's love.,Dan Brown,The Da Vinci Code,"{'truth', 'life'}"
Until death it is all life,Miguel de Cervantes Saavedra,Don Quixote,"{'life', 'death'}"
There are always loose ends in real life.,Robert Galbraith,The Silkworm,{'life'}
A heart has problems which mind cannot understand.,Santosh Kalwar,Quote Me Everyday,{'life'}
"True life lies in laughter, love and work.",Elbert Hubbard,,{'life'}
I welcome questions. I hate assumptions.,Red Haircrow,,"{'life', 'life-lessons'}"
No one escapes from life alive.,Michael Crichton,Congo,"{'life', 'death'}"
I am not my body. My body is nothing without me.,Tom Stoppard,Rock 'n' Roll,"{'soul', 'life'}"
...people with nothing to declare carry the most.,Jonathan Safran Foer,Extremely Loud and Incredibly Close,{'life'}
Life itself is the proper binge.,Julia Child,,{'life'}
Stop giving your life away to other people.,Steve Maraboli,Life,"{'life', 'inspirational'}"
I do not cling to life sufficiently to fear death.,Alexandre Dumas,The Three Musketeers,"{'life', 'fear', 'death'}"
Work harder on yourself than you do on your job.,Jim Rohn,,"{'life', 'work'}"
Find a voice in a whisper.,Martin Luther King Jr.,Why We Can't Wait,{'life'}
All art is but dirtying the paper delicately.,John Ruskin,The Elements of Drawing,"{'wisdom', 'humor', 'life'}"
I'm dying and all I hear are insults!,Charles M. Schulz,,{'life'}
I'm a fountain of blood. In the shape of a girl.,Björk,,{'life'}
"You make mistakes, mistakes don't make you",Maxwell Maltz,,"{'life', 'success', 'inspirational', 'motivation', 'motivational'}"
"Please, touch me, I pray.",Jess C. Scott,The Intern,"{'passion', 'life', 'wisdom', 'humor', 'truth', 'romance', 'love'}"
"Find a purpose to serve, not a lifestyle to live.",Criss Jami,Venus in Arms,"{'inspiration', 'life', 'inspiring', 'success', 'inspirational', 'motivation', 'purpose', 'motivational'}"
I don’t know what it means to live.,Haruki Murakami,Kafka on the Shore,{'life'}
"Not life, but good life, is to be chiefly valued. ",Socrates,,{'life'}
"Things don't matter, people do",Rosie Thomas,,"{'life', 'love'}"
There is no better high than discovery.,Edward O. Wilson,,{'life'}
Live for each second without hesitation,Elton John,,{'life'}
Life is more fun if you play games.,Roald Dahl,My Uncle Oswald,{'life'}
Truth is beauty,Lisi Harrison,,"{'truth', 'life'}"
To live is to be haunted.,Philip K. Dick,Flow My Tears,{'life'}
"He who moves not forward, goes backward.",Johann Wolfgang von Goethe,,"{'life', 'work'}"
My heart is afraid that it will have to suffer.,Paulo Coelho,The Alchemist,"{'life', 'love'}"
Life stand still here.,Virginia Woolf,Mrs. Dalloway,{'life'}
Risk means 'shit happens' or 'good luck,Toba Beta,Betelgeuse Incident: Insiden Bait Al-Jauza,{'life'}
The night is just a part of the day,Paulo Coelho,Brida,"{'life', 'inspirational'}"
Never compromise your values.,Steve Maraboli,Life,"{'life', 'truth', 'inspirational'}"
Applaud my idiocy.,Conan O'Brien,,{'life'}
You have the ability to choose your reactions.,Steve Maraboli,Life,"{'life', 'truth', 'motivational'}"
We all give up great expectations along the way.,Carlos Ruiz Zafón,The Angel's Game,"{'hope', 'life'}"
Its important to be comfortable with uncertainty.,Xiaolu Guo,,"{'wisdom', 'life'}"
In my end is my beginning.,T.S. Eliot,Four Quartets,{'life'}
Be the change that you wish to see in the world.,Mahatma Gandhi,,"{'inspirational', 'philosophy'}"
"Without music, life would be a mistake.",Friedrich Nietzsche,Twilight of the Idols,"{'inspirational', 'philosophy'}"
"A person's a person, no matter how small.",Dr. Seuss,Horton Hears a Who!,{'inspirational'}
Well-behaved women seldom make history.,Laurel Thatcher Ulrich,Well-Behaved Women Seldom Make History,{'inspirational'}
Peace begins with a smile..,Mother Teresa,,{'inspirational'}
"Whatever you are, be a good one.",Abraham Lincoln,,{'inspirational'}
Always do what you are afraid to do.,Ralph Waldo Emerson,,{'inspirational'}
Pain is inevitable. Suffering is optional.,Haruki Murakami,What I Talk About When I Talk About Running,{'inspirational'}
Turn your wounds into wisdom.,Oprah Winfrey,,"{'wisdom', 'inspirational'}"
Hell is empty and all the devils are here.,William Shakespeare,The Tempest,{'inspirational'}
None but ourselves can free our minds.,Bob Marley,,{'inspirational'}
Only in the darkness can you see the stars.,Martin Luther King Jr.,,"{'hope', 'inspirational'}"
It's kind of fun to do the impossible.,Walt Disney Company,,{'inspirational'}
Pain is temporary. Quitting lasts forever.,Lance Armstrong,Every Second Counts,"{'inspiration', 'inspirational'}"
You never fail until you stop trying.,Albert Einstein,,{'inspirational'}
You is kind. You is smart. You is important.,Kathryn Stockett,The Help,{'inspirational'}
Better to be strong than pretty and useless.,Lilith Saintcrow,Strange Angels,{'inspirational'}
Try a little harder to be a little better.,Gordon B. Hinckley,,{'inspirational'}
Tears are words that need to be written.,Paulo Coelho,,"{'writing', 'inspirational'}"
Trees that are slow to grow bear the best fruit.,Molière,,{'inspirational'}
Even strength must bow to wisdom sometimes.,Rick Riordan,The Lightning Thief,"{'wisdom', 'inspirational'}"
Don't let the bastards grind you down.,Margaret Atwood,The Handmaid's Tale,{'inspirational'}
Ask for what you want and be prepared to get it!,Maya Angelou,,{'inspirational'}
I am a part of all that I have met.,Alfred Tennyson,The Complete Poetical Works of Tennyson,{'inspirational'}
"If you want to be happy, be.",Leo Tolstoy,,{'inspirational'}
All thinking men are atheists.,Ernest Hemingway,A Farewell to Arms,{'inspirational'}
Just because you can doesn't mean you should.,Sherrilyn Kenyon,,{'inspirational'}
"I am not a teacher, but an awakener.",Robert Frost,,"{'education', 'inspirational'}"
Because paper has more patience than people. ,Anne Frank,,{'inspirational'}
The best thing to hold onto in life is each other.,Audrey Hepburn,,{'inspirational'}
"Where there is ruin, there is hope for a treasure.",Jalaluddin Rumi,,{'inspirational'}
"Life sucks, and then you die...",Stephenie Meyer,Breaking Dawn,"{'humor', 'inspirational'}"
You'll never find a rainbow if you're looking down,Charlie Chaplin,,{'inspirational'}
Not being heard is no reason for silence.,Victor Hugo,Les Misérables,{'inspirational'}
He that can have patience can have what he will.,Benjamin Franklin,,{'inspirational'}
A Penny Saved is a Penny Earned,Benjamin Franklin,,"{'money', 'inspirational'}"
Aim higher in case you fall short.,Suzanne Collins,Catching Fire,{'inspirational'}
